1,1,1.4817476272583008e-05
1,11,2.0116567611694336e-05
1,21,2.318120002746582e-05
1,31,2.5726795196533205e-05
1,41,2.2417545318603515e-05
1,51,2.447342872619629e-05
1,61,2.6508331298828124e-05
1,71,2.8928041458129882e-05
1,81,3.100013732910156e-05
1,91,3.3437252044677737e-05
1,101,3.551912307739258e-05
1,111,3.746700286865234e-05
1,121,3.97493839263916e-05
1,131,4.2639970779418945e-05
1,141,4.503297805786133e-05
1,151,4.7096729278564456e-05
1,161,4.982280731201172e-05
11,1,1.7621278762817384e-05
11,11,2.2764921188354493e-05
11,21,2.8632640838623045e-05
11,31,3.282856941223145e-05
11,41,3.750944137573242e-05
11,51,4.191923141479492e-05
11,61,4.6550273895263674e-05
11,71,5.065798759460449e-05
11,81,5.336236953735352e-05
11,91,5.7691335678100585e-05
11,101,6.1690092086792e-05
11,111,6.549501419067383e-05
11,121,6.93221092224121e-05
11,131,7.388782501220703e-05
11,141,7.683777809143067e-05
11,151,8.192801475524902e-05
11,161,8.563280105590821e-05
21,1,2.380537986755371e-05
21,11,2.8288364410400392e-05
21,21,3.580713272094727e-05
21,31,4.3071746826171876e-05
21,41,4.9667119979858396e-05
21,51,5.623865127563477e-05
21,61,6.353926658630371e-05
21,71,8.14058780670166e-05
21,81,7.022953033447266e-05
21,91,7.602143287658692e-05
21,101,8.13291072845459e-05
21,111,8.8392972946167e-05
21,121,9.316730499267578e-05
21,131,0.0001006319522857666
21,141,0.00011325526237487793
21,151,0.00010896635055541992
21,161,0.00011545968055725098
