1,1,5.25205135345459e-05
1,11,5.158853530883789e-05
1,21,5.196595191955567e-05
1,31,5.354905128479004e-05
1,41,5.174684524536133e-05
1,51,5.161261558532715e-05
1,61,5.155038833618164e-05
1,71,5.1723241806030276e-05
1,81,5.309343338012695e-05
1,91,5.358433723449707e-05
1,101,5.333900451660156e-05
1,111,5.347394943237305e-05
1,121,5.319046974182129e-05
1,131,5.318808555603027e-05
1,141,5.3207635879516604e-05
1,151,5.312871932983398e-05
1,161,5.3003311157226565e-05
11,1,5.3328275680541995e-05
11,11,5.318236351013183e-05
11,21,5.254411697387695e-05
11,31,5.264472961425781e-05
11,41,5.308079719543457e-05
11,51,5.2735328674316403e-05
11,61,5.295586585998535e-05
11,71,5.302286148071289e-05
11,81,5.286121368408203e-05
11,91,5.325222015380859e-05
11,101,5.3318500518798825e-05
11,111,5.321073532104492e-05
11,121,5.2962064743041995e-05
11,131,5.335187911987305e-05
11,141,5.3061962127685545e-05
11,151,5.3365707397460936e-05
11,161,5.376601219177246e-05
21,1,5.767512321472168e-05
21,11,5.760645866394043e-05
21,21,5.726313591003418e-05
21,31,5.705928802490235e-05
21,41,5.741119384765625e-05
21,51,5.699992179870605e-05
21,61,5.7309865951538086e-05
21,71,5.751156806945801e-05
21,81,5.777120590209961e-05
21,91,5.748271942138672e-05
21,101,5.753159523010254e-05
21,111,5.777716636657715e-05
21,121,5.736804008483887e-05
21,131,5.693793296813965e-05
21,141,5.7491302490234374e-05
21,151,5.771470069885254e-05
21,161,5.766606330871582e-05
31,1,6.134986877441406e-05
31,11,6.114482879638671e-05
31,21,6.129193305969238e-05
31,31,6.0968637466430665e-05
31,41,6.148099899291992e-05
31,51,6.133437156677246e-05
31,61,6.195497512817383e-05
31,71,6.202840805053711e-05
31,81,6.162881851196289e-05
31,91,6.129622459411622e-05
31,101,6.132340431213379e-05
31,111,6.140971183776856e-05
31,121,6.149029731750488e-05
31,131,6.147098541259765e-05
31,141,6.212663650512695e-05
31,151,6.130623817443848e-05
31,161,6.163907051086426e-05
41,1,6.905102729797363e-05
41,11,6.690406799316406e-05
41,21,6.726408004760742e-05
41,31,6.545925140380859e-05
41,41,6.568408012390137e-05
41,51,6.554961204528809e-05
41,61,6.594491004943848e-05
41,71,6.584453582763672e-05
41,81,6.518387794494629e-05
41,91,6.56430721282959e-05
41,101,6.565618515014649e-05
41,111,6.586313247680664e-05
41,121,6.558728218078614e-05
41,131,6.610941886901856e-05
41,141,6.574344635009765e-05
41,151,6.578779220581055e-05
41,161,6.6056489944458e-05
51,1,6.929707527160645e-05
51,11,6.89544677734375e-05
51,21,6.890416145324707e-05
51,31,6.878066062927247e-05
51,41,6.889605522155762e-05
51,51,6.895565986633301e-05
51,61,6.927037239074707e-05
51,71,6.884407997131347e-05
51,81,6.899595260620117e-05
51,91,6.858038902282715e-05
51,101,6.934404373168946e-05
51,111,6.944799423217773e-05
51,121,6.95488452911377e-05
51,131,6.956696510314942e-05
51,141,7.002902030944825e-05
51,151,6.943416595458985e-05
51,161,7.022237777709961e-05
61,1,7.26938247680664e-05
61,11,7.291698455810547e-05
61,21,7.277393341064453e-05
61,31,7.259750366210937e-05
61,41,7.282304763793945e-05
61,51,7.22208023071289e-05
61,61,7.275795936584472e-05
61,71,7.248973846435546e-05
61,81,7.229900360107423e-05
61,91,7.259750366210937e-05
61,101,7.283210754394532e-05
61,111,7.268285751342773e-05
61,121,7.314777374267577e-05
61,131,7.317638397216796e-05
61,141,7.333087921142578e-05
61,151,7.303762435913086e-05
61,161,7.436203956604004e-05
71,1,7.666540145874023e-05
71,11,7.578277587890625e-05
